id,host_name,host_response_time,host_is_superhost,neighbourhood,neighbourhood_cleansed,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,square_feet,price,number_of_reviews,last_review,review_scores_rating
2978155,John,within an hour,f,Capitol Hill,Capitol Hill,80218,39.73182,-104.97872,Condominium,Entire home/apt,4,1,2,3,,$147.00 ,85,12/23/18,95
2998222,Dong,within an hour,f,Gateway / Green Valley Ranch,Gateway - Green Valley Ranch,80249,39.78091,-104.74517,House,Entire home/apt,10,3,5,5,,$245.00 ,32,4/13/19,95
3095906,Shana,within an hour,t,Indian Creek,Indian Creek,80231,39.6878,-104.90344,Townhouse,Private room,2,1,1,1,,$43.00 ,25,3/31/19,97
3138055,Sarah,within a few hours,t,Capitol Hill,Capitol Hill,80218,39.73078,-104.97818,House,Entire home/apt,4,1.5,2,2,,$160.00 ,9,4/21/19,100
3150813,Mark,within an hour,t,Cole,Cole,80205,39.76931,-104.96503,House,Entire home/apt,14,2,2,8,,$475.00 ,156,4/7/19,98
3166947,Kimberly & Tonya,within an hour,t,Highland,Highland,80211,39.76036,-105.0182,House,Entire home/apt,5,2,2,3,,$164.00 ,383,4/20/19,98
3183154,German,within an hour,f,Highland,Highland,80211,39.76691,-105.00186,House,Entire home/apt,3,1,2,2,,$80.00 ,21,2/19/19,100
3196917,Nan,within a day,f,University,University,80210,39.66933,-104.96231,Apartment,Entire home/apt,2,1,0,1,,$56.00 ,36,6/26/18,91
3217063,Andrea,N/A,t,Lincoln Park,Lincoln Park,80204,39.73054,-104.99699,Bungalow,Entire home/apt,5,1,2,3,,$131.00 ,26,12/28/18,93
3231657,Claus,within an hour,f,LoDo,Union Station,80202,39.75232,-104.99802,Apartment,Entire home/apt,2,1,1,1,0,$190.00 ,33,7/17/18,95
3241106,Andre,within a few hours,f,Sloane Lake,Sloan Lake,80211,39.74905,-105.03219,Bungalow,Private room,2,1,1,1,,$75.00 ,3,9/21/18,80
3338717,Nanci,within a few hours,f,Rosedale,Rosedale,80210,39.67525,-104.97746,Apartment,Entire home/apt,3,1,1,1,,$90.00 ,83,4/5/19,97
3341556,Tim,within an hour,t,City Park West,City Park West,80205,39.74999,-104.9725,Guesthouse,Entire home/apt,2,1,1,1,,$55.00 ,13,3/9/19,97
3349024,Dawnelle,within an hour,t,Cole,Cole,80205,39.76434,-104.96031,Bungalow,Entire home/apt,4,1,2,2,,$95.00 ,81,4/14/19,99
3353299,Charles,within an hour,f,Speer,Speer,80209,39.71386,-104.98627,Apartment,Entire home/apt,4,1,2,2,,$132.00 ,26,2/2/19,97
3395085,Jenni,within an hour,t,Sunnyside,Sunnyside,80211,39.78329,-105.02359,Bungalow,Private room,4,1,2,2,,$60.00 ,44,2/3/19,98
3404692,Avery,within an hour,t,Whittier,Whittier,80205,39.75797,-104.96679,House,Entire home/apt,6,2.5,3,3,,$140.00 ,59,4/7/19,97
3410364,Alison,within an hour,t,City Park West,City Park West,80206,39.74602,-104.96404,Guest suite,Private room,4,1,1,1,,$75.00 ,315,4/11/19,97
3412478,Brandy,within an hour,t,Sunnyside,Sunnyside,80211,39.77267,-105.00203,House,Private room,2,1,1,1,,$65.00 ,335,4/21/19,96
3424315,Michael,within an hour,t,Country Club,Country Club,80218,39.72068,-104.97175,Bungalow,Private room,2,1,1,2,,$50.00 ,65,4/14/19,97
3425065,Kimberly,within an hour,t,Capitol Hill,Capitol Hill,80203,39.72787,-104.98006,Apartment,Private room,3,1,1,2,,$53.00 ,155,4/21/19,96
3425074,Kimberly,within an hour,t,Capitol Hill,Capitol Hill,80203,39.72795,-104.9789,Condominium,Private room,2,1,1,1,,$54.00 ,112,4/21/19,98
3458369,Jamie,within an hour,t,West Highland,West Highland,80212,39.76145,-105.03694,Guest suite,Entire home/apt,3,1,1,3,,$105.00 ,189,3/31/19,99
3463164,Mike And Molly,N/A,f,Fort Logan,Fort Logan,80235,39.64279,-105.06523,Townhouse,Private room,2,2.5,1,1,,$69.00 ,11,7/30/18,100
3479122,Sam,within an hour,f,Five Points,Five Points,80205,39.75332,-104.98809,Loft,Entire home/apt,2,1,1,1,,$114.00 ,379,4/14/19,95
3487191,Nathen,within an hour,t,Baker,Baker,80204,39.72333,-104.98989,House,Entire home/apt,3,1,1,1,,$125.00 ,187,4/26/19,99
3495498,Mallory,within an hour,f,Sunnyside,Sunnyside,80211,39.77076,-105.02362,House,Entire home/apt,4,1,2,2,,$156.00 ,67,4/22/19,97
3522681,Dia,N/A,t,Five Points,Five Points,80205,39.7586,-104.97425,House,Entire home/apt,3,1.5,2,2,,$147.00 ,59,4/6/19,96
3541671,Loren,N/A,t,Congress Park,Congress Park,80206,39.73671,-104.95601,House,Private room,2,2,1,1,,$65.00 ,173,1/28/19,99
3562277,Michelle,within a few hours,f,University,University,80113,39.66446,-104.96821,House,Private room,2,0.5,1,1,,$50.00 ,8,9/6/17,90
3593366,Todd & Peggy,within an hour,f,Congress Park,Congress Park,80206,39.73421,-104.95554,House,Private room,2,1,1,2,,$70.00 ,35,4/13/19,99
3605358,Georgia,within an hour,t,Capitol Hill,Capitol Hill,80203,39.73311,-104.98062,House,Private room,2,,1,1,,$115.00 ,137,2/24/19,99
3637265,Jamie & Monica,N/A,f,Washington Park West,Washington Park West,80209,39.70482,-104.98204,House,Private room,2,1,1,1,,$55.00 ,2,7/18/15,100
3645091,Keith,within a day,f,Sunnyside,Sunnyside,80211,39.77532,-105.01852,Apartment,Entire home/apt,3,1,1,1,,$50.00 ,9,3/1/18,93
3651345,Raviv & Liraz,within an hour,f,Highland,Highland,80211,39.75748,-105.01688,Condominium,Entire home/apt,6,2,2,3,,$164.00 ,71,4/21/19,97
3685552,Heather,within a few hours,t,City Park,City Park,80206,39.74058,-104.95857,House,Entire home/apt,3,1,2,2,,$80.00 ,90,2/2/19,97
3686629,Jamie And Maia,within an hour,f,Five Points,Five Points,80205,39.76305,-104.97529,Guesthouse,Entire home/apt,2,1,0,1,,$85.00 ,192,4/21/19,97
3742687,Lucy,within an hour,t,Stapleton,Stapleton,80238,39.75778,-104.89102,House,Private room,3,1,2,2,,$52.00 ,318,4/13/19,99
3757586,Robin,within an hour,t,Athmar Park,Athmar Park,80223,39.69929,-105.01179,House,Private room,2,1,1,1,,$55.00 ,113,12/24/18,96
3760606,Kodie,within an hour,t,Highland,Highland,80211,39.76848,-105.01791,Guesthouse,Entire home/apt,2,1,1,2,,$104.00 ,221,4/21/19,99
3791631,Bell'SKeeper,within a day,t,Athmar Park,Athmar Park,80223,39.70959,-105.00441,Loft,Entire home/apt,6,2,3,4,,$200.00 ,30,9/23/18,99
3800588,Lori,within a day,f,Bear Valley,Bear Valley,80227,39.66564,-105.06181,House,Private room,2,1,1,1,,$70.00 ,15,4/15/19,99
3803232,Paul,within an hour,t,University Park,University Park,80210,39.6689,-104.95245,House,Private room,1,3.5,1,1,,$50.00 ,20,9/20/18,96
3810191,Cathy,within an hour,f,Berkeley,Berkeley,80211,39.77351,-105.02838,Bungalow,Entire home/apt,4,1,2,3,,$102.00 ,41,12/28/18,95
3828739,Claus,within an hour,f,LoDo,Union Station,80202,39.75368,-104.99825,Loft,Entire home/apt,4,2.5,2,2,,$750.00 ,3,5/31/16,93
3829793,Kristin,within a few hours,f,North Capitol Hill,North Capitol Hill,80218,39.74523,-104.97887,Condominium,Entire home/apt,2,1,1,1,,$100.00 ,2,2/22/17,100
3832295,Daniel,N/A,f,Speer,Speer,80203,39.718,-104.98189,Townhouse,Entire home/apt,2,1,1,2,,$82.00 ,16,1/17/18,96
3882739,Nick,within an hour,t,Speer,Speer,80203,39.72149,-104.98646,Apartment,Entire home/apt,4,1,2,3,,$119.00 ,283,4/22/19,99
3883045,Dawn,within a few hours,f,University,University,80210,39.67368,-104.97218,House,Entire home/apt,1,1,1,1,,$129.00 ,37,12/21/18,99
3913292,Corey,within an hour,f,City Park West,City Park West,80218,39.74305,-104.96799,House,Entire home/apt,8,2.5,2,5,,$150.00 ,127,4/23/19,92
3917345,Jiah,within an hour,f,Lincoln Park,Lincoln Park,80204,39.7268,-105.00168,House,Private room,2,1,1,1,,$42.00 ,145,4/8/19,93
3939645,Kim,N/A,f,Cole,Cole,80205,39.76993,-104.96901,House,Private room,1,1,1,1,,$40.00 ,11,8/30/15,95
3960763,Julie,within a few hours,f,Platt Park,Platt Park,80210,39.68912,-104.98684,House,Entire home/apt,5,2,3,3,,$120.00 ,25,4/7/19,87
3961440,Erika,within an hour,t,Sunnyside,Sunnyside,80211,39.77277,-105.00998,Bungalow,Private room,5,1,2,3,,$108.00 ,18,7/16/17,97
3968482,Katherine,within an hour,f,Capitol Hill,Capitol Hill,80203,39.73572,-104.98616,Condominium,Entire home/apt,2,1,1,1,,$144.00 ,72,4/21/19,97
3968613,Erika,within an hour,t,Sunnyside,Sunnyside,80211,39.7731,-105.00997,Bungalow,Private room,2,1,1,1,,$58.00 ,240,4/21/19,97
3972450,Maggie,within an hour,t,Five Points,Five Points,80205,39.75399,-104.98194,Loft,Entire home/apt,7,2,3,3,,$200.00 ,140,4/20/19,99
3992452,John,within a few hours,t,Baker,Baker,80223,39.72191,-104.99879,Townhouse,Entire home/apt,6,1.5,2,4,,$260.00 ,15,4/21/19,100
3992779,Elizabeth,within an hour,f,Capitol Hill,Capitol Hill,80218,39.73072,-104.9747,Apartment,Entire home/apt,2,1,1,1,,$82.00 ,255,4/23/19,94
4000181,Shahana,N/A,f,Five Points,Five Points,80202,39.76014,-104.99787,Loft,Entire home/apt,4,2,2,2,,$295.00 ,9,11/11/14,98
4014106,Agnes,N/A,f,Capitol Hill,Capitol Hill,80218,39.73743,-104.97468,Apartment,Entire home/apt,2,1,1,1,,$65.00 ,0,,
4031188,Kellen,within an hour,t,Five Points,Five Points,80202,39.75714,-104.98477,Apartment,Entire home/apt,3,1,1,1,,$130.00 ,445,4/13/19,98
4051568,Alyssa,within an hour,t,Highland,Highland,80211,39.76778,-105.0167,House,Entire home/apt,7,2.5,2,3,,$210.00 ,36,3/24/19,99
4052272,Nikki & James,within an hour,t,Skyland,Skyland,80205,39.76048,-104.94952,Apartment,Entire home/apt,4,1,1,1,,$95.00 ,141,3/18/19,95
4067759,Erika,within an hour,t,Sunnyside,Sunnyside,80211,39.7715,-105.01126,Bungalow,Private room,2,1,1,2,,$41.00 ,239,4/14/19,97
4077803,Michael,within an hour,t,Sunnyside,Sunnyside,80211,39.7706,-105.01995,House,Entire home/apt,4,1,2,4,,$288.00 ,41,3/21/19,96
4100722,Savinay,within a day,t,Lincoln Park,Lincoln Park,80204,39.73668,-104.99803,Condominium,Entire home/apt,2,1,1,1,,$99.00 ,30,2/17/19,97
4121643,Mik,within a few hours,f,Windsor,Windsor,80247,39.70849,-104.89129,Apartment,Private room,2,1,1,1,,$41.00 ,13,5/31/18,88
4137490,Corey,within an hour,f,CBD,CBD,,39.74351,-104.99483,Condominium,Entire home/apt,5,2.5,2,2,,$190.00 ,4,4/13/19,100
4142685,Wendy,within a few hours,t,South Park Hill,South Park Hill,80220,39.74321,-104.9344,House,Private room,2,1,1,1,,$65.00 ,161,4/21/19,99
4145663,Jenn,within a few hours,f,West Highland,West Highland,80211,39.76438,-105.03379,Apartment,Entire home/apt,2,1,1,1,,$145.00 ,34,1/28/17,99
4150242,Anastacia,within an hour,t,Whittier,Whittier,80205,39.75623,-104.97159,House,Entire home/apt,10,3,5,6,,$100.00 ,14,4/12/19,92
4173809,Paul,within an hour,f,Hale,Hale,80220,39.73353,-104.93884,Condominium,Entire home/apt,2,1,1,1,,$104.00 ,55,4/22/19,95
4180622,Maureen,within an hour,t,Berkeley,Berkeley,80212,39.77667,-105.0463,Guesthouse,Entire home/apt,5,1,2,3,,$119.00 ,208,4/5/19,98
4191778,Erin,within an hour,t,Baker,Baker,80223,39.71912,-104.99536,Guest suite,Entire home/apt,3,1,2,2,,$96.00 ,123,4/10/19,96
4199403,Blake,within a few hours,f,Jefferson Park,Jefferson Park,80211,39.75029,-105.02128,Townhouse,Entire home/apt,6,2.5,2,2,,$251.00 ,20,4/1/19,88
4211844,Erika,within an hour,t,Sunnyside,Sunnyside,80211,39.77162,-105.01114,House,Entire home/apt,5,1,2,5,,$160.00 ,8,4/25/17,95
4217437,Mic,within a few hours,f,West Highland,West Highland,80212,39.76249,-105.04192,House,Entire home/apt,6,1,2,2,,$145.00 ,30,1/5/18,97
4219371,Dawn & Jacob,within an hour,f,Baker,Baker,80223,39.71803,-104.99136,House,Entire home/apt,10,3.5,5,9,,$400.00 ,42,10/8/17,100
4227772,Lynne,within an hour,t,Whittier,Whittier,80205,39.76002,-104.97271,Guest suite,Entire home/apt,2,1,1,1,,$135.00 ,381,4/21/19,98
4236002,Jb,within an hour,t,North Park Hill,North Park Hill,80207,39.75194,-104.91991,Guesthouse,Entire home/apt,3,1,0,2,,$79.00 ,274,4/21/19,97
4241536,Carlos,within an hour,f,West Highland,West Highland,80211,39.76346,-105.0311,House,Entire home/apt,4,1,1,1,,$100.00 ,13,4/15/19,98
4248060,Melissa,within an hour,t,Berkeley,Berkeley,80212,39.77697,-105.05239,Guesthouse,Entire home/apt,3,1,1,2,,$99.00 ,65,4/21/19,99
4263504,Melissa,within an hour,t,Whittier,Whittier,80205,39.75286,-104.96613,Bungalow,Entire home/apt,6,2,3,4,,$289.00 ,44,3/11/19,97
4263661,Melissa,within an hour,t,Whittier,Whittier,80205,39.75422,-104.96464,Bungalow,Private room,2,1,1,1,,$60.00 ,218,4/19/19,99
4263714,Melissa,within an hour,t,Whittier,Whittier,80205,39.7534,-104.96498,House,Private room,2,1,1,1,,$60.00 ,305,4/23/19,99
4267851,Ben,N/A,f,North Park Hill,North Park Hill,80207,39.75107,-104.93362,House,Entire home/apt,8,3,4,4,,$250.00 ,7,9/2/18,100
4284131,Keith,within a few hours,f,City Park West,City Park West,80218,39.74619,-104.96732,Apartment,Entire home/apt,2,1,1,1,,$110.00 ,37,4/7/19,97
4288813,Hilary,within an hour,t,Five Points,Five Points,80205,39.75708,-104.98178,Townhouse,Entire home/apt,2,1,1,0,,$133.00 ,341,4/23/19,97
4294257,Travis,within an hour,t,Congress Park,Congress Park,80206,39.73899,-104.94858,Apartment,Entire home/apt,4,1,1,2,,$135.00 ,254,4/18/19,97
4294398,One Rooftop Management Co,within an hour,t,Gateway / Green Valley Ranch,Gateway - Green Valley Ranch,80249,39.79083,-104.74548,House,Entire home/apt,16,4,6,6,,$550.00 ,27,3/31/19,99
4296900,Jeremy,within a few hours,t,Five Points,Five Points,80205,39.7489,-104.9753,Guesthouse,Entire home/apt,2,1,1,1,,$90.00 ,25,12/27/18,100
4297028,Kevin,within an hour,f,Highland,Highland,80211,39.76692,-105.01036,Townhouse,Entire home/apt,6,1,3,3,,$160.00 ,33,3/25/19,95
4323012,Mark,within an hour,f,Barnum West,Barnum West,80219,39.71687,-105.0483,House,Private room,6,1.5,1,3,,$100.00 ,50,7/22/18,98
4324697,Rob,N/A,f,CBD,CBD,80202,39.74447,-104.99094,Loft,Entire home/apt,3,1,1,1,,$149.00 ,54,10/25/17,94
4325261,Meg,within an hour,t,West Highland,West Highland,80212,39.76899,-105.03927,Apartment,Entire home/apt,3,1,1,1,,$127.00 ,141,4/13/19,97
4339474,Holly,N/A,f,Cheesman Park,Cheesman Park,80218,39.73089,-104.97185,Apartment,Entire home/apt,2,1,1,1,,$75.00 ,18,6/13/16,92
4350594,Melissa,within a day,f,Montclair,Hale,80220,39.73116,-104.92238,House,Entire home/apt,6,1,3,4,,$115.00 ,9,9/29/18,93
4378223,Melissa,within an hour,t,Whittier,Whittier,80205,39.75307,-104.96677,House,Private room,2,1,1,1,,$68.00 ,16,9/24/18,98
4383018,Sarah,within an hour,t,Congress Park,Congress Park,80206,39.73725,-104.94448,Townhouse,Entire home/apt,3,1,1,2,,$125.00 ,25,9/12/18,100
4384783,Jon & Irene,within a few hours,t,Hale,Hale,80220,39.731,-104.93324,Condominium,Entire home/apt,2,1,1,1,,$78.00 ,19,3/31/19,100
4388297,Carolyn,N/A,f,Capitol Hill,Capitol Hill,80203,39.73933,-104.98208,Apartment,Shared room,2,1,1,1,,$55.00 ,48,4/17/16,96
4416289,David,within a few hours,f,Cherry Creek,Cherry Creek,80206,39.72527,-104.95706,House,Entire home/apt,4,2.5,2,2,,$300.00 ,11,4/4/19,98
4427385,Natalie,within an hour,t,Speer,Speer,80203,39.72665,-104.98287,Condominium,Entire home/apt,3,1,1,1,,$100.00 ,39,4/14/19,98
4445681,Nicole,within a day,f,Lincoln Park,Lincoln Park,80204,39.7382,-105.00107,House,Entire home/apt,4,2.5,2,2,,$300.00 ,4,4/12/19,100
4471201,Annette,within a few hours,f,Berkeley,Berkeley,80212,39.78027,-105.03804,House,Entire home/apt,8,1,3,4,,$150.00 ,13,6/29/18,73
4504068,David And Virginia,within an hour,t,North Park Hill,South Park Hill,80207,39.75096,-104.92659,House,Private room,3,1,2,2,,$75.00 ,204,4/12/19,98
4534587,Patric And Haley,within an hour,t,Five Points,Five Points,80205,39.75692,-104.97957,House,Private room,2,1.5,1,1,,$52.00 ,226,1/4/19,96
4540903,Melissa,N/A,t,Skyland,Skyland,80205,39.75983,-104.9585,Townhouse,Entire home/apt,2,1,2,2,,$111.00 ,58,7/17/18,99
4545539,Tyler,within an hour,t,Baker,Baker,80223,39.71806,-104.99032,House,Entire home/apt,2,1,1,1,,$115.00 ,243,4/21/19,96
4556950,Scott,within a few hours,f,CBD,CBD,,39.74573,-104.99661,Condominium,Entire home/apt,2,1,1,1,,$75.00 ,2,4/16/19,100
4573687,Loren,N/A,t,City Park West,City Park West,80206,39.74123,-104.9641,House,Entire home/apt,4,2,2,2,,$116.00 ,4,10/9/16,100
4574082,Sheila,within an hour,t,Hilltop,Hilltop,80220,39.72327,-104.90365,House,Entire home/apt,4,1,2,2,,$159.00 ,109,4/19/19,98
4581251,Lacey,within a few hours,f,Capitol Hill,Capitol Hill,80218,39.73488,-104.97642,Apartment,Entire home/apt,2,1,1,1,,$78.00 ,7,4/20/19,100
4604416,Tim,within a few hours,t,North Capitol Hill,North Capitol Hill,80218,39.74317,-104.97397,Apartment,Entire home/apt,4,1.5,2,2,,$99.00 ,24,3/28/19,96
4637460,Edric,within a day,t,Five Points,Five Points,80205,39.75553,-104.98156,Condominium,Entire home/apt,4,1.5,1,2,,$150.00 ,35,4/21/19,95
4638352,Portia,within an hour,t,Berkeley,Berkeley,80212,39.77037,-105.04803,Guest suite,Private room,2,1,1,1,,$68.00 ,200,4/22/19,99
4671545,Jeanne,within a few hours,f,City Park West,City Park West,80218,39.74286,-104.96706,Apartment,Entire home/apt,1,1,0,1,,$71.00 ,28,1/1/19,94
4671735,Patrick,within a few hours,f,Five Points,Five Points,80205,39.74761,-104.98004,Apartment,Entire home/apt,4,2,2,2,,$144.00 ,0,,
4692525,John,within a day,t,Cheesman Park,Cheesman Park,80218,39.738,-104.96593,House,Private room,2,1,1,1,,$70.00 ,104,4/8/19,98
4718459,Christina,within a few hours,t,Speer,Speer,80203,39.71858,-104.98438,Apartment,Entire home/apt,2,1,1,1,,$95.00 ,36,4/8/19,98
4719119,Gary,within an hour,t,West Highland,West Highland,80212,39.75956,-105.03852,House,Private room,2,1,1,1,,$67.00 ,165,4/1/19,98
4727890,Tony,within a few hours,f,Lincoln Park,Lincoln Park,80204,39.72575,-104.99753,House,Entire home/apt,3,1,1,2,,$130.00 ,69,3/27/19,95
4729403,Mark,within an hour,f,Cheesman Park,Cheesman Park,80218,39.73158,-104.96985,Townhouse,Private room,2,1,1,1,,$55.00 ,68,7/24/18,96
4744179,Marta & Michael,N/A,f,Whittier,Whittier,80205,39.75517,-104.97218,House,Entire home/apt,6,2,2,4,,$120.00 ,1,11/25/17,100
4753876,Ryan & Tina,within an hour,t,Five Points,Five Points,80205,39.75663,-104.98482,Loft,Entire home/apt,2,1,0,1,,$150.00 ,265,4/16/19,98
4758581,Mark,within a few hours,f,North Park Hill,South Park Hill,80207,39.75051,-104.91251,House,Entire home/apt,8,3,4,4,,$400.00 ,9,9/4/18,96
4766503,Laurel And Paul,within an hour,t,Bear Valley,Bear Valley,80227,39.65697,-105.06602,Guest suite,Entire home/apt,2,1,1,1,,$70.00 ,201,4/22/19,99
4775222,Kevin,within an hour,f,Five Points,Five Points,80205,39.7643,-104.9781,House,Entire home/apt,4,1,1,1,,$179.00 ,62,4/21/19,95
4777412,Matt,N/A,f,Highland,Highland,80211,39.75723,-105.00902,Apartment,Entire home/apt,2,1,1,1,,$180.00 ,21,7/29/17,99
4788006,Peter,within an hour,t,Congress Park,Congress Park,80206,39.73845,-104.95242,Apartment,Entire home/apt,4,1,1,1,,$95.00 ,418,4/19/19,97
4795609,Mickey,within a day,f,Highland,Highland,80211,39.76103,-105.01147,Condominium,Entire home/apt,5,2.5,2,2,,$215.00 ,21,5/29/18,98
4817072,Matt And Mandy,within an hour,t,Highland,Highland,80211,39.76098,-105.01192,House,Entire home/apt,5,1,2,2,,$99.00 ,182,4/11/19,94
4830171,Robert,N/A,f,Lincoln Park,Lincoln Park,80204,39.73772,-105.00026,House,Entire home/apt,3,1,1,1,,$125.00 ,1,1/2/16,100
4861034,Jon,within an hour,t,Five Points,Five Points,80205,39.75344,-104.98995,Apartment,Entire home/apt,10,2,3,7,,$495.00 ,109,4/7/19,98
4862881,Renae,within an hour,t,Baker,Baker,80223,39.72089,-104.99251,Guesthouse,Entire home/apt,2,1,0,1,,$115.00 ,163,4/22/19,97
4895802,MahtingErika,within an hour,t,Highland,Highland,80211,39.7573,-105.00912,Apartment,Entire home/apt,6,2,2,2,,$221.00 ,196,4/14/19,100
4896381,Katey,a few days or more,f,Speer,Speer,80203,39.72701,-104.98116,Apartment,Entire home/apt,3,1,1,1,,$90.00 ,55,1/6/19,97
4909321,Rebecca,within an hour,t,Clayton,Clayton,80205,39.76703,-104.95344,House,Private room,2,1,1,1,,$42.00 ,206,4/15/19,99
4925740,Ty,within an hour,f,Sloane Lake,Sloan Lake,80211,39.75741,-105.03048,Townhouse,Entire home/apt,4,1,2,2,,$75.00 ,14,4/23/19,99
4951295,Christiane,within an hour,f,City Park West,City Park West,80206,39.74099,-104.96095,Apartment,Entire home/apt,3,1,1,2,,$99.00 ,94,4/17/19,98
4964614,Linda,within an hour,t,Capitol Hill,Capitol Hill,80203,39.7353,-104.98083,House,Private room,1,1,1,1,,$96.00 ,119,4/16/19,100
4978830,Araceli,within an hour,t,Harvey Park,Harvey Park,80227,39.67529,-105.05483,House,Entire home/apt,12,4.5,4,4,,$280.00 ,119,4/21/19,98
4992412,Danno & Rachel,N/A,f,Highland,Highland,80211,39.76634,-105.00392,House,Private room,2,2,1,1,,$73.00 ,0,,
5010213,Andrea,within an hour,t,LoDo,Union Station,80202,39.75377,-105.00394,Apartment,Entire home/apt,4,1,1,2,,$140.00 ,111,3/28/19,96
5019670,Aaron,within an hour,t,LoDo,Union Station,80202,39.75254,-105.00453,Loft,Entire home/apt,2,1,1,1,,$194.00 ,83,4/14/19,98
5048517,Sarah,within an hour,f,West Colfax,West Colfax,80204,39.73628,-105.03848,House,Private room,3,1,1,1,,$30.00 ,225,4/16/19,87
5068287,Jonathan,within an hour,t,Speer,Speer,80203,39.72618,-104.98107,Condominium,Entire home/apt,8,2,2,2,,$149.00 ,116,4/21/19,96
5070640,Andrea,within an hour,t,West Highland,West Highland,80211,39.7635,-105.03478,Guesthouse,Entire home/apt,4,1,1,2,,$90.00 ,279,4/3/19,98
5141965,Marta Claire,within an hour,f,Whittier,Whittier,80205,39.76005,-104.96651,House,Entire home/apt,2,1,1,1,,$105.00 ,11,6/10/18,98
5164075,Lane,within an hour,f,Five Points,Five Points,80205,39.75731,-104.98324,Condominium,Entire home/apt,4,1,1,2,,$129.00 ,224,4/19/19,99
