OFFENSE_CATEGORY_ID,GEO_LON,GEO_LAT,NEIGHBORHOOD_ID
auto-theft,-105.0509044,39.7539433,sloan-lake
all-other-crimes,-104.6738123,39.8492917,dia
all-other-crimes,-104.8446406,39.7822346,montbello
larceny,-105.0218977,39.6775787,college-view-south-platte
other-crimes-against-persons,-104.9014912,39.7273739,lowry-field
theft-from-motor-vehicle,-104.9737972,39.7348078,capitol-hill
all-other-crimes,-104.9930124,39.7475725,cbd
other-crimes-against-persons,-104.8888918,39.7893219,stapleton
auto-theft,-105.0010799,39.6963443,ruby-hill
other-crimes-against-persons,-104.7774835,39.7884989,gateway-green-valley-ranch
auto-theft,-104.7817434,39.8089386,dia
public-disorder,-104.9509998,39.771825,clayton
auto-theft,-104.9319548,39.7293999,hale
all-other-crimes,-105.0215253,39.7296116,sun-valley
burglary,-105.0541728,39.7841862,regis
all-other-crimes,-104.9845799,39.7398903,capitol-hill
larceny,-105.0366375,39.7761875,berkeley
aggravated-assault,-104.884995,39.7358184,east-colfax
theft-from-motor-vehicle,-104.8885078,39.7378957,east-colfax
drug-alcohol,-104.9832651,39.7373534,capitol-hill
all-other-crimes,-105.0676295,39.6625385,bear-valley
aggravated-assault,-104.9957938,39.6703648,overland
public-disorder,-104.9034554,39.7401439,montclair
theft-from-motor-vehicle,-104.9992404,39.7753536,sunnyside
drug-alcohol,-104.978009,39.739812,capitol-hill
all-other-crimes,-105.0585358,39.676731,harvey-park
theft-from-motor-vehicle,-105.0224184,39.7671072,highland
auto-theft,-104.9216365,39.7824815,northeast-park-hill
all-other-crimes,-104.9548353,39.7681203,clayton
larceny,-105.0218977,39.6775787,college-view-south-platte
all-other-crimes,-105.0013634,39.7544768,union-station
larceny,-104.897946,39.7696879,stapleton
other-crimes-against-persons,-104.9058439,39.6915833,washington-virginia-vale
drug-alcohol,-104.9935737,39.7397729,civic-center
auto-theft,-104.9945163,39.7116186,baker
drug-alcohol,-104.989178,39.719351,baker
all-other-crimes,-104.9756626,39.7397411,capitol-hill
theft-from-motor-vehicle,-104.9927217,39.747445,cbd
burglary,-105.0420045,39.7650163,west-highland
drug-alcohol,-104.9880193,39.7534203,five-points
drug-alcohol,-105.0244581,39.6599147,college-view-south-platte
all-other-crimes,-104.8485342,39.7714069,stapleton
all-other-crimes,-104.9923126,39.737154,civic-center
sexual-assault,,,virginia-village
all-other-crimes,-104.997668,39.7534838,union-station
auto-theft,-104.9038881,39.7649661,northeast-park-hill
all-other-crimes,-105.0376335,39.7104124,westwood
larceny,-104.9532152,39.7418489,city-park
theft-from-motor-vehicle,-104.8661054,39.7580016,stapleton
all-other-crimes,-105.1061084,39.6258313,marston
auto-theft,-104.9401677,39.7730753,northeast-park-hill
other-crimes-against-persons,-104.9935737,39.7397729,civic-center
other-crimes-against-persons,-104.8008241,39.7891532,gateway-green-valley-ranch
drug-alcohol,-105.0247379,39.7849248,chaffee-park
all-other-crimes,-104.8651721,39.7679757,stapleton
public-disorder,-104.9760151,39.758243,five-points
public-disorder,-105.0373,39.7722947,berkeley
aggravated-assault,-104.8861706,39.7404531,east-colfax
burglary,-104.8873156,39.7384138,east-colfax
drug-alcohol,-105.031126,39.7384873,west-colfax
larceny,-104.6740448,39.851926,dia
arson,-104.8916834,39.7419779,east-colfax
public-disorder,-105.0105787,39.7804772,sunnyside
all-other-crimes,-104.9904797,39.7280757,lincoln-park
public-disorder,-104.9884828,39.7342466,civic-center
burglary,-104.9325478,39.6793804,virginia-village
theft-from-motor-vehicle,-105.0233842,39.7521852,jefferson-park
other-crimes-against-persons,-104.9956917,39.747875,cbd
larceny,-104.9044041,39.6987715,washington-virginia-vale
other-crimes-against-persons,-104.8877276,39.7071058,windsor
larceny,-105.0218977,39.6775787,college-view-south-platte
public-disorder,-105.004177,39.7564543,union-station
burglary,-104.9668181,39.7707255,cole
theft-from-motor-vehicle,-104.923534,39.722224,hilltop
other-crimes-against-persons,-104.9509998,39.771825,clayton
other-crimes-against-persons,-104.9394694,39.7113527,hilltop
drug-alcohol,-105.0217486,39.7338759,sun-valley
other-crimes-against-persons,-105.0359576,39.6332731,fort-logan
larceny,-105.0017638,39.7536934,union-station
white-collar-crime,-104.9423487,39.7099992,belcaro
other-crimes-against-persons,-104.9351685,39.7237024,hilltop
public-disorder,-104.841717,39.7885406,montbello
all-other-crimes,-105.0179658,39.7177787,valverde
burglary,-104.8903592,39.6995891,windsor
public-disorder,-104.8867036,39.7388636,east-colfax
all-other-crimes,-105.027655,39.6957925,mar-lee
larceny,-105.035453,39.7788293,berkeley
auto-theft,-104.7727437,39.7929445,gateway-green-valley-ranch
theft-from-motor-vehicle,-105.027211,39.6741356,harvey-park
larceny,-104.9816185,39.7292119,capitol-hill
auto-theft,-104.7817434,39.8089386,dia
all-other-crimes,-104.9917451,39.7330281,civic-center
sexual-assault,,,washington-virginia-vale
burglary,-104.980478,39.7468645,north-capitol-hill
auto-theft,-105.0489897,39.7270352,villa-park
burglary,-104.961662,39.7833988,elyria-swansea
auto-theft,-104.8986414,39.6401042,hampden-south
public-disorder,-104.8855301,39.7388712,east-colfax
larceny,-104.9829975,39.6964776,platt-park
larceny,-104.8824829,39.6520095,hampden-south
aggravated-assault,-104.7739962,39.7833438,gateway-green-valley-ranch
larceny,-104.9131463,39.6495228,hampden-south
larceny,-105.0242783,39.7808244,sunnyside
theft-from-motor-vehicle,-104.7676246,39.8026365,dia
theft-from-motor-vehicle,-104.9854685,39.7060147,washington-park-west
public-disorder,-104.9394694,39.7113527,hilltop
auto-theft,-104.8380585,39.7769104,montbello
theft-from-motor-vehicle,-104.80218,39.773774,gateway-green-valley-ranch
all-other-crimes,-104.9843019,39.7670562,five-points
larceny,-104.903897,39.7270951,montclair
public-disorder,-104.997668,39.7534838,union-station
all-other-crimes,-105.0019652,39.7408602,auraria
white-collar-crime,-104.9289042,39.7359464,hale
robbery,-104.8969868,39.6557965,hampden
larceny,-104.8079583,39.7841687,gateway-green-valley-ranch
drug-alcohol,-104.9798221,39.7393917,capitol-hill
public-disorder,-104.9828615,39.6749015,rosedale
all-other-crimes,-105.0585358,39.676731,harvey-park
other-crimes-against-persons,-104.9946682,39.7517305,union-station
larceny,-104.9986945,39.7586465,five-points
theft-from-motor-vehicle,-104.8732345,39.67313,hampden
aggravated-assault,-104.9828144,39.7473634,north-capitol-hill
all-other-crimes,-104.8901959,39.7457807,east-colfax
public-disorder,-104.978449,39.7251212,speer
other-crimes-against-persons,-105.0676295,39.6625385,bear-valley
all-other-crimes,-104.9733152,39.7407574,city-park-west
theft-from-motor-vehicle,-104.9760984,39.7299672,capitol-hill
drug-alcohol,-104.9819645,39.7386764,capitol-hill
all-other-crimes,-105.0485226,39.729452,villa-park
other-crimes-against-persons,-105.0436974,39.7595982,west-highland
public-disorder,-104.8259803,39.7857036,montbello
drug-alcohol,-104.892862,39.7401529,east-colfax
aggravated-assault,-104.9745776,39.7659123,five-points
theft-from-motor-vehicle,-104.8502313,39.7886647,montbello
sexual-assault,,,westwood
all-other-crimes,-105.0250953,39.7111723,westwood
larceny,-104.9973575,39.7397397,civic-center
all-other-crimes,-104.8951158,39.741065,east-colfax
larceny,-104.9799642,39.765799,five-points
all-other-crimes,-104.8406944,39.767498,stapleton
auto-theft,-104.8878547,39.745914,east-colfax
larceny,-104.8978406,39.7343338,east-colfax
theft-from-motor-vehicle,-104.9873235,39.732814,capitol-hill
aggravated-assault,-104.9019155,39.727236,lowry-field
larceny,-104.8707133,39.6555572,hampden
public-disorder,-105.0344872,39.7587112,west-highland
all-other-crimes,-105.0264278,39.6864864,mar-lee
public-disorder,-104.975437,39.7385322,capitol-hill
all-other-crimes,-105.0250596,39.6786348,harvey-park
auto-theft,-104.9713946,39.6903205,washington-park
all-other-crimes,-104.8999918,39.7401538,east-colfax
other-crimes-against-persons,-104.9884828,39.7342466,civic-center
all-other-crimes,-105.0326489,39.6572324,harvey-park-south
theft-from-motor-vehicle,-105.0167345,39.6802975,college-view-south-platte
burglary,-104.9947911,39.6971521,athmar-park
sexual-assault,,,gateway-green-valley-ranch
larceny,-104.9569348,39.7184324,cherry-creek
drug-alcohol,-104.8867036,39.7388636,east-colfax
theft-from-motor-vehicle,-105.0262177,39.6876057,mar-lee
larceny,-105.0206782,39.7120411,valverde
theft-from-motor-vehicle,-105.0313228,39.7005291,westwood
public-disorder,-105.0179658,39.7177787,valverde
aggravated-assault,-105.0342615,39.7107587,westwood
public-disorder,-105.0059242,39.7477592,auraria
drug-alcohol,-105.053227,39.6579109,bear-valley
theft-from-motor-vehicle,-105.0219159,39.7562834,jefferson-park
public-disorder,-105.027211,39.6741356,harvey-park
theft-from-motor-vehicle,-105.0657875,39.6519457,bear-valley
theft-from-motor-vehicle,-104.9022382,39.6889487,indian-creek
public-disorder,-104.8952516,39.740157,east-colfax
other-crimes-against-persons,-104.9936993,39.7593197,five-points
theft-from-motor-vehicle,-104.9028007,39.6946729,washington-virginia-vale
drug-alcohol,-104.9912342,39.7505133,cbd
theft-from-motor-vehicle,-105.0480697,39.6888392,mar-lee
public-disorder,-104.9790236,39.7401459,north-capitol-hill
burglary,-104.89734,39.6328552,hampden-south
all-other-crimes,-104.9913077,39.7443148,cbd
all-other-crimes,-104.7721222,39.7983021,gateway-green-valley-ranch
theft-from-motor-vehicle,-105.041206,39.7902747,regis
all-other-crimes,-105.0043337,39.7609489,highland
theft-from-motor-vehicle,-104.9749331,39.6771176,rosedale
larceny,-104.9926055,39.7453197,cbd
sexual-assault,,,civic-center
larceny,-105.0241256,39.7351841,sun-valley
aggravated-assault,-104.9897807,39.7440144,cbd
other-crimes-against-persons,-105.0080559,39.7531324,auraria
other-crimes-against-persons,-105.0544465,39.6795515,harvey-park
robbery,-105.0924925,39.61499,marston
all-other-crimes,-104.9997493,39.7264655,lincoln-park
burglary,-105.0321175,39.7231232,barnum
all-other-crimes,-104.8962144,39.7344819,east-colfax
public-disorder,-104.9086854,39.6407098,hampden-south
public-disorder,-104.9017408,39.6580967,hampden
aggravated-assault,-104.9112293,39.7400788,montclair
drug-alcohol,-104.9935737,39.7397729,civic-center
drug-alcohol,-105.0026381,39.7537767,union-station
all-other-crimes,-105.0229051,39.7598782,highland
theft-from-motor-vehicle,-104.8138526,39.7803489,montbello
all-other-crimes,-104.9877863,39.7346773,civic-center
burglary,-104.9805902,39.7326747,capitol-hill
aggravated-assault,-105.0103702,39.6906347,ruby-hill
larceny,-105.0256465,39.7831661,berkeley
all-other-crimes,-104.9971426,39.7111934,baker
burglary,-104.9798221,39.7393917,capitol-hill
public-disorder,-105.0286013,39.7437838,west-colfax
public-disorder,-104.9641917,39.7433956,city-park-west
white-collar-crime,-104.9561159,39.71906,cherry-creek
all-other-crimes,-104.9037611,39.7560489,north-park-hill
all-other-crimes,-104.9988091,39.6958433,ruby-hill
larceny,-104.9714682,39.7461326,city-park-west
theft-from-motor-vehicle,-105.0420514,39.7621861,west-highland
other-crimes-against-persons,-104.8074015,39.7962281,gateway-green-valley-ranch
drug-alcohol,-104.8470359,39.7710857,stapleton
all-other-crimes,-105.0238674,39.7093143,athmar-park
public-disorder,-105.0023421,39.7548928,union-station
public-disorder,-105.0250919,39.7085313,westwood
auto-theft,-104.9041215,39.7404246,south-park-hill
all-other-crimes,-104.87053,39.7600047,stapleton
drug-alcohol,-104.9236988,39.7705443,northeast-park-hill
larceny,-104.9916388,39.7452331,cbd
drug-alcohol,-105.0438436,39.6534741,fort-logan
theft-from-motor-vehicle,-104.9806146,39.7466647,north-capitol-hill
larceny,-104.9002131,39.7595997,stapleton
drug-alcohol,-105.0521776,39.6548266,harvey-park-south
larceny,-104.669816,39.8727406,dia
theft-from-motor-vehicle,-105.0338901,39.7367111,west-colfax
all-other-crimes,-104.9694173,39.7398888,cheesman-park
all-other-crimes,-104.8987507,39.7401529,east-colfax
all-other-crimes,-104.9687073,39.7397264,cheesman-park
auto-theft,-104.8529008,39.6587138,kennedy
sexual-assault,,,villa-park
public-disorder,-105.0010717,39.7464869,auraria
auto-theft,-104.9040662,39.7004857,washington-virginia-vale
burglary,-104.9810027,39.7648647,five-points
burglary,-105.0347589,39.7627971,west-highland
public-disorder,-104.9870149,39.7336747,capitol-hill
theft-from-motor-vehicle,-104.9031653,39.6300627,hampden-south
public-disorder,-104.9897577,39.7461941,cbd
public-disorder,-104.8873804,39.7476932,stapleton
all-other-crimes,-105.0095464,39.6798696,college-view-south-platte
white-collar-crime,-104.9668783,39.7445745,city-park-west
all-other-crimes,-104.9916478,39.7498782,cbd
drug-alcohol,-104.9526986,39.7839037,elyria-swansea
larceny,-104.8929998,39.6285007,hampden-south
auto-theft,-104.8730753,39.7792681,stapleton
theft-from-motor-vehicle,-104.9345697,39.69567,virginia-village
all-other-crimes,-105.0218977,39.6775787,college-view-south-platte
all-other-crimes,-104.9846494,39.7526945,five-points
theft-from-motor-vehicle,-104.7734685,39.8198276,dia
public-disorder,-104.9062219,39.7460356,south-park-hill
burglary,-105.0524108,39.7296837,villa-park
burglary,-105.0015439,39.7556086,union-station
auto-theft,-104.8965032,39.624461,hampden-south
drug-alcohol,-104.9393171,39.7619941,north-park-hill
theft-from-motor-vehicle,-104.8933894,39.7281065,lowry-field
burglary,-104.9819332,39.6764843,rosedale
all-other-crimes,-105.0144899,39.7130507,valverde
all-other-crimes,-105.0256871,39.6819894,harvey-park
all-other-crimes,-104.9819645,39.7386764,capitol-hill
public-disorder,-104.8741264,39.7045826,windsor
theft-from-motor-vehicle,-104.9191192,39.7427617,south-park-hill
all-other-crimes,-104.8331634,39.7970494,montbello
public-disorder,-104.9726859,39.7388521,cheesman-park
white-collar-crime,-104.9956806,39.750903,union-station
larceny,-104.8916652,39.7813833,stapleton
other-crimes-against-persons,-104.9860779,39.7543232,five-points
drug-alcohol,-104.9886405,39.7545595,five-points
all-other-crimes,-105.0420214,39.7047029,westwood
larceny,-104.9729924,39.7586331,whittier
drug-alcohol,-104.9793065,39.7461071,north-capitol-hill
larceny,-104.9011599,39.7703522,stapleton
all-other-crimes,-104.9174062,39.7653166,northeast-park-hill
larceny,-104.9889299,39.6958255,overland
auto-theft,-104.8436345,39.7722637,stapleton
burglary,-104.9619305,39.7345235,cheesman-park
sexual-assault,,,montbello
theft-from-motor-vehicle,-104.9940663,39.7069881,baker
auto-theft,-105.0255762,39.7436096,west-colfax
all-other-crimes,-104.9905176,39.7532115,five-points
larceny,-104.9827719,39.7352813,capitol-hill
larceny,-104.9570312,39.7399751,congress-park
theft-from-motor-vehicle,-105.0354654,39.7715984,berkeley
auto-theft,-104.9898459,39.7536286,five-points
other-crimes-against-persons,-104.949836,39.7410645,city-park
theft-from-motor-vehicle,-105.036935,39.6579028,harvey-park-south
larceny,-104.9691092,39.6706591,university
other-crimes-against-persons,-105.027655,39.6957925,mar-lee
larceny,-105.015451,39.7576268,highland
all-other-crimes,-104.9850798,39.6848713,platt-park
theft-from-motor-vehicle,-104.998775,39.7294839,lincoln-park
auto-theft,-104.9724307,39.764736,cole
aggravated-assault,-104.9861361,39.7400619,capitol-hill
auto-theft,-105.0214073,39.6796824,college-view-south-platte
larceny,-104.9736989,39.7493381,five-points
other-crimes-against-persons,-104.9390327,39.7735338,northeast-park-hill
all-other-crimes,-104.9845799,39.7398903,capitol-hill
public-disorder,-105.0527689,39.6974967,westwood
other-crimes-against-persons,-105.0405516,39.7223713,barnum-west
drug-alcohol,-104.9816211,39.7278887,capitol-hill
auto-theft,-104.7704154,39.80499,dia
all-other-crimes,-104.9816211,39.7278887,capitol-hill
other-crimes-against-persons,-104.8913519,39.7072399,windsor
larceny,-104.9939481,39.7465306,cbd
auto-theft,-104.9154244,39.7662264,northeast-park-hill
all-other-crimes,-104.8816666,39.7237464,lowry-field
drug-alcohol,-104.8486354,39.7723848,stapleton
larceny,-105.0218977,39.6775787,college-view-south-platte
drug-alcohol,-104.9921783,39.6893963,overland
larceny,-104.9017869,39.6522603,hampden-south
theft-from-motor-vehicle,-104.9823827,39.7123785,speer
theft-from-motor-vehicle,-105.0290248,39.7537974,sloan-lake
burglary,-105.0321175,39.7231232,barnum
theft-from-motor-vehicle,-104.9099095,39.7828323,northeast-park-hill
